geometry,name,vicinity,types,lat,lng
"{'location': {'lat': 29.9563646, 'lng': -90.0629763}, 'viewport': {'northeast': {'lat': 29.9577393302915, 'lng': -90.0616688697085}, 'southwest': {'lat': 29.9550413697085, 'lng': -90.0643668302915}}}",CVS Pharmacy,"620 Decatur Street, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9563646,-90.0629763
"{'location': {'lat': 29.93847480000001, 'lng': -90.0856644}, 'viewport': {'northeast': {'lat': 29.9397468302915, 'lng': -90.0844565697085}, 'southwest': {'lat': 29.93704886970851, 'lng': -90.0871545302915}}}",Genoa Healthcare,"2221 Philip Street suite q, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.93847480000001,-90.0856644
"{'location': {'lat': 29.9386252, 'lng': -90.0859835}, 'viewport': {'northeast': {'lat': 29.9400634302915, 'lng': -90.0846264197085}, 'southwest': {'lat': 29.9373654697085, 'lng': -90.0873243802915}}}",Crescent City Pharmacy,"2240 Simon Bolivar Avenue Ste A, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9386252,-90.0859835
"{'location': {'lat': 29.96456329999999, 'lng': -90.085135}, 'viewport': {'northeast': {'lat': 29.9657989802915, 'lng': -90.08388696970849}, 'southwest': {'lat': 29.9631010197085, 'lng': -90.08658493029151}}}",Benzer Pharmacy,"2525 Canal Street, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.96456329999999,-90.085135
"{'location': {'lat': 29.9430349, 'lng': -90.09283649999999}, 'viewport': {'northeast': {'lat': 29.94446548029149, 'lng': -90.09154791970849}, 'southwest': {'lat': 29.9417675197085, 'lng': -90.0942458802915}}}",Med-Pro Pharmacy,"2600 South Claiborne Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9430349,-90.09283649999999
"{'location': {'lat': 29.939253, 'lng': -90.018681}, 'viewport': {'northeast': {'lat': 29.9404215802915, 'lng': -90.01743586970849}, 'southwest': {'lat': 29.9377236197085, 'lng': -90.0201338302915}}}",H S Remedies Pharmacy,"3600 General Meyer Avenue # C, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.939253,-90.018681
"{'location': {'lat': 29.97429219999999, 'lng': -90.0577172}, 'viewport': {'northeast': {'lat': 29.97564713029149, 'lng': -90.05621741970849}, 'southwest': {'lat': 29.9729491697085, 'lng': -90.0589153802915}}}",CVS Pharmacy,"1600 Elysian Fields Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.97429219999999,-90.0577172
"{'location': {'lat': 29.9647863, 'lng': -90.09763269999999}, 'viewport': {'northeast': {'lat': 29.9661915302915, 'lng': -90.09625001970849}, 'southwest': {'lat': 29.9634935697085, 'lng': -90.09894798029151}}}",Avita Pharmacy- Marine Building,"3308 Tulane Avenue #102, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9647863,-90.09763269999999
"{'location': {'lat': 29.9405124, 'lng': -90.1043414}, 'viewport': {'northeast': {'lat': 29.9417861802915, 'lng': -90.1029852197085}, 'southwest': {'lat': 29.9390882197085, 'lng': -90.1056831802915}}}",CVS Pharmacy,"4401 South Claiborne Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9405124,-90.1043414
"{'location': {'lat': 29.962623, 'lng': -90.1054023}, 'viewport': {'northeast': {'lat': 29.9639982302915, 'lng': -90.1040332197085}, 'southwest': {'lat': 29.9613002697085, 'lng': -90.1067311802915}}}","Joseph M. Larochelle, PharmD","1 Drexel Drive, New Orleans, LA 70125, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.962623,-90.1054023
"{'location': {'lat': 29.9231057, 'lng': -90.0894477}, 'viewport': {'northeast': {'lat': 29.9245212302915, 'lng': -90.08791311970849}, 'southwest': {'lat': 29.9218232697085, 'lng': -90.0906110802915}}}",CVS Pharmacy,"1116 Louisiana Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9231057,-90.0894477
"{'location': {'lat': 29.9732335, 'lng': -90.1013462}, 'viewport': {'northeast': {'lat': 29.9746898802915, 'lng': -90.10012786970849}, 'southwest': {'lat': 29.9719919197085, 'lng': -90.10282583029151}}}",Expert drug testing,"4640 South Carrollton Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9732335,-90.1013462
"{'location': {'lat': 29.9777246, 'lng': -90.09647840000001}, 'viewport': {'northeast': {'lat': 29.9791945302915, 'lng': -90.0952826697085}, 'southwest': {'lat': 29.97649656970851, 'lng': -90.09798063029152}}}",CVS Pharmacy,"500 North Carrollton Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9777246,-90.09647840000001
"{'location': {'lat': 29.9658179, 'lng': -90.11098919999999}, 'viewport': {'northeast': {'lat': 29.9670933802915, 'lng': -90.10971961970849}, 'southwest': {'lat': 29.9643954197085, 'lng': -90.11241758029149}}}",CVS Pharmacy,"3700 South Carrollton Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9658179,-90.11098919999999
"{'location': {'lat': 29.94476, 'lng': -90.13352119999999}, 'viewport': {'northeast': {'lat': 29.9459044802915, 'lng': -90.13191101970848}, 'southwest': {'lat': 29.9432065197085, 'lng': -90.1346089802915}}}","Mary J. St Pierre, NP","718 South Carrollton Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.94476,-90.13352119999999
"{'location': {'lat': 29.968379, 'lng': -90.11131010000001}, 'viewport': {'northeast': {'lat': 29.9699033802915, 'lng': -90.1101806197085}, 'southwest': {'lat': 29.9672054197085, 'lng': -90.11287858029151}}}",Costco Pharmacy,"3900 Dublin Street, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.968379,-90.11131010000001
"{'location': {'lat': 29.9147483, 'lng': -90.0531302}, 'viewport': {'northeast': {'lat': 29.9160370302915, 'lng': -90.0517333697085}, 'southwest': {'lat': 29.9133390697085, 'lng': -90.05443133029151}}}",Walmart Pharmacy,"99 Westbank Expressway, Gretna","['pharmacy', 'department_store', 'health', 'store', 'point_of_interest', 'establishment']",29.9147483,-90.0531302
"{'location': {'lat': 29.9161875, 'lng': -90.0497159}, 'viewport': {'northeast': {'lat': 29.9173313802915, 'lng': -90.04828971970848}, 'southwest': {'lat': 29.9146334197085, 'lng': -90.0509876802915}}}",Carr Drugs #2,"91 Westbank Expressway Suite 550, Gretna","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9161875,-90.0497159
"{'location': {'lat': 29.925011, 'lng': -90.10811989999999}, 'viewport': {'northeast': {'lat': 29.9261405302915, 'lng': -90.10678151970849}, 'southwest': {'lat': 29.92344256970851, 'lng': -90.1094794802915}}}",CVS Pharmacy,"4901 Prytania Street, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.925011,-90.10811989999999
"{'location': {'lat': 29.9111744, 'lng': -90.0552361}, 'viewport': {'northeast': {'lat': 29.9125845802915, 'lng': -90.05377386970848}, 'southwest': {'lat': 29.9098866197085, 'lng': -90.0564718302915}}}",Expressway Pharmacy,"315 Westbank Expressway, Gretna","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9111744,-90.0552361
"{'location': {'lat': 29.9262345, 'lng': -90.02575259999999}, 'viewport': {'northeast': {'lat': 29.9277229802915, 'lng': -90.02432446970849}, 'southwest': {'lat': 29.9250250197085, 'lng': -90.0270224302915}}}",Colistics Pharmacy,"3361 General De Gaulle Drive, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9262345,-90.02575259999999
"{'location': {'lat': 29.9668895, 'lng': -90.0204459}, 'viewport': {'northeast': {'lat': 29.96843653029149, 'lng': -90.01903561970849}, 'southwest': {'lat': 29.9657385697085, 'lng': -90.0217335802915}}}",CVS Pharmacy,"5000 North Claiborne Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9668895,-90.0204459
"{'location': {'lat': 29.9159953, 'lng': -90.1168924}, 'viewport': {'northeast': {'lat': 29.9174024302915, 'lng': -90.1153297197085}, 'southwest': {'lat': 29.9147044697085, 'lng': -90.1180276802915}}}","Maureen G. Ancar, PharmD","5400 Tchoupitoulas Street, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9159953,-90.1168924
"{'location': {'lat': 29.92392559999999, 'lng': -90.0209009}, 'viewport': {'northeast': {'lat': 29.9254919802915, 'lng': -90.0193967197085}, 'southwest': {'lat': 29.9227940197085, 'lng': -90.0220946802915}}}",CVS Pharmacy,"3621 General De Gaulle Drive, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.92392559999999,-90.0209009
"{'location': {'lat': 29.9005384, 'lng': -90.0420571}, 'viewport': {'northeast': {'lat': 29.9018918802915, 'lng': -90.04086271970849}, 'southwest': {'lat': 29.8991939197085, 'lng': -90.0435606802915}}}",IV Services,"1581 Carol Sue Avenue # E, Gretna","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9005384,-90.0420571
"{'location': {'lat': 29.9005405, 'lng': -90.0419513}, 'viewport': {'northeast': {'lat': 29.9018794302915, 'lng': -90.04040856970849}, 'southwest': {'lat': 29.8991814697085, 'lng': -90.04310653029151}}}","Paulette Beninate, RPH","1581 Carol Sue Avenue Suite East, Gretna, LA 70056, Terrytown","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9005405,-90.0419513
"{'location': {'lat': 29.9343458, 'lng': -90.00681259999999}, 'viewport': {'northeast': {'lat': 29.9353847802915, 'lng': -90.00564231970849}, 'southwest': {'lat': 29.9326868197085, 'lng': -90.00834028029149}}}","Glenn J. Green Jr, PharmD","4550 General Meyer Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9343458,-90.00681259999999
"{'location': {'lat': 29.95669869999999, 'lng': -90.12036379999999}, 'viewport': {'northeast': {'lat': 29.9580904802915, 'lng': -90.11896396970849}, 'southwest': {'lat': 29.9553925197085, 'lng': -90.12166193029151}}}","LaShon T. Smith, PharmD","2418 South Carrollton Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.95669869999999,-90.12036379999999
"{'location': {'lat': 29.95669869999999, 'lng': -90.12036379999999}, 'viewport': {'northeast': {'lat': 29.9580904802915, 'lng': -90.11896396970849}, 'southwest': {'lat': 29.9553925197085, 'lng': -90.12166193029151}}}","Darlene E. Hooks, RPH","2418 South Carrollton Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.95669869999999,-90.12036379999999
"{'location': {'lat': 29.9236374, 'lng': -90.0115129}, 'viewport': {'northeast': {'lat': 29.9249698302915, 'lng': -90.0099309197085}, 'southwest': {'lat': 29.9222718697085, 'lng': -90.0126288802915}}}","Christopher G. Adams, RPH","3008 Holiday Drive, New Orleans, LA 70131, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9236374,-90.0115129
"{'location': {'lat': 29.95669869999999, 'lng': -90.12036379999999}, 'viewport': {'northeast': {'lat': 29.9580904802915, 'lng': -90.11896396970849}, 'southwest': {'lat': 29.9553925197085, 'lng': -90.12166193029151}}}","Deirdre V. Williams, PharmD","2418 South Carrollton Avenue, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.95669869999999,-90.12036379999999
"{'location': {'lat': 29.8900065, 'lng': -90.0532214}, 'viewport': {'northeast': {'lat': 29.8912856302915, 'lng': -90.0521324197085}, 'southwest': {'lat': 29.8885876697085, 'lng': -90.0548303802915}}}","Lien H. Nguyen, PharmD","1731 Manhattan Boulevard, Harvey","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.8900065,-90.0532214
"{'location': {'lat': 30.0058035, 'lng': -90.03792589999999}, 'viewport': {'northeast': {'lat': 30.0071555302915, 'lng': -90.0363295697085}, 'southwest': {'lat': 30.00445756970851, 'lng': -90.0390275302915}}}",Walmart Pharmacy,"4301 Chef Menteur Highway, New Orleans","['pharmacy', 'department_store', 'health', 'store', 'point_of_interest', 'establishment']",30.0058035,-90.03792589999999
"{'location': {'lat': 30.00493939999999, 'lng': -90.0351324}, 'viewport': {'northeast': {'lat': 30.0061580802915, 'lng': -90.03371726970849}, 'southwest': {'lat': 30.0034601197085, 'lng': -90.03641523029151}}}","Christopher Harris, RPH",New Orleans,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",30.00493939999999,-90.0351324
"{'location': {'lat': 29.8930324, 'lng': -90.03121399999999}, 'viewport': {'northeast': {'lat': 29.8943501802915, 'lng': -90.0298247197085}, 'southwest': {'lat': 29.8916522197085, 'lng': -90.0325226802915}}}",Majoria Drugs (Terrytown),"888 Terry Parkway, Terrytown","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.8930324,-90.03121399999999
"{'location': {'lat': 29.9660045, 'lng': -90.14368259999999}, 'viewport': {'northeast': {'lat': 29.9672679802915, 'lng': -90.14236951970848}, 'southwest': {'lat': 29.9645700197085, 'lng': -90.14506748029149}}}",Cardinal Health (P.E.T.),"505 John Hopkins Dr, Jefferson","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9660045,-90.14368259999999
"{'location': {'lat': 29.89060959999999, 'lng': -90.0944622}, 'viewport': {'northeast': {'lat': 29.8919477802915, 'lng': -90.0932840197085}, 'southwest': {'lat': 29.8892498197085, 'lng': -90.09598198029151}}}","Kevin M. Dufour, RPh","1111 Medical Center Boulevard, Marrero","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.89060959999999,-90.0944622
"{'location': {'lat': 29.9529352, 'lng': -90.0791663}, 'viewport': {'northeast': {'lat': 29.9543242302915, 'lng': -90.0779736697085}, 'southwest': {'lat': 29.9516262697085, 'lng': -90.0806716302915}}}","Starsky S. Clark, Pharm","1555 Poydras Street, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9529352,-90.0791663
"{'location': {'lat': 29.9635129, 'lng': -90.1446363}, 'viewport': {'northeast': {'lat': 29.9647742802915, 'lng': -90.1430096197085}, 'southwest': {'lat': 29.9620763197085, 'lng': -90.1457075802915}}}",PHARMACY & WELLNESS - PRIMARY CARE,"1401 Jefferson Highway, Jefferson","['pharmacy', 'hospital', 'health', 'store', 'point_of_interest', 'establishment']",29.9635129,-90.1446363
"{'location': {'lat': 29.8929962, 'lng': -90.0314136}, 'viewport': {'northeast': {'lat': 29.8942802802915, 'lng': -90.02997676970848}, 'southwest': {'lat': 29.8915823197085, 'lng': -90.0326747302915}}}","Rhett M. Majoria, RPH","888 Terry Parkway, Terrytown","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.8929962,-90.0314136
"{'location': {'lat': 29.8889766, 'lng': -90.0972125}, 'viewport': {'northeast': {'lat': 29.8904992302915, 'lng': -90.0958772197085}, 'southwest': {'lat': 29.8878012697085, 'lng': -90.0985751802915}}}",Pelican Delivery Pharmacy,"4700 Wichers Drive #104, Marrero","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.8889766,-90.0972125
"{'location': {'lat': 29.9895241, 'lng': -90.0739832}, 'viewport': {'northeast': {'lat': 29.99087918029149, 'lng': -90.07253631970849}, 'southwest': {'lat': 29.98818121970849, 'lng': -90.0752342802915}}}","Jacqueline L. Hall, PD","1995 Gentilly Boulevard, New Orleans","['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']",29.9895241,-90.0739832
